CustomerID,Age,TenureMonths,MonthlyFee,TotalSpent,PlanType,Region,PaymentMethod,DeviceCount,StreamingHours,SupportTickets,AutoPay,FamilyPlan,Churn
SP-001795,45,66,13.11,918.37,Premium,North,Credit Card,3,15.2,0,Yes,No,Yes
SP-001796,29,71,9.6,707.04,Basic,East,Mobile Wallet,3,19.1,1,No,No,No
SP-001797,73,32,8.8,441.8,Basic,East,Credit Card,1,13.6,0,No,No,Yes
SP-001798,28,55,9.98,637.3,Standard,East,Debit Card,1,106.8,1,No,No,No
SP-001799,45,2,13.88,0.0,Basic,North,Credit Card,4,33.3,2,Yes,No,No
SP-001800,47,6,12.88,46.15,Standard,South,Credit Card,3,22.3,2,No,No,No
SP-001801,21,19,13.85,148.31,Basic,North,PayPal,3,9.2,2,No,No,No
SP-001802,44,47,14.99,576.27,Standard,East,Bank Transfer,2,48.0,1,Yes,No,Yes
SP-001803,43,9,10.48,101.15,Standard,East,PayPal,2,30.4,0,No,No,No
SP-001804,32,2,18.85,0.0,Standard,East,Debit Card,5,10.1,0,Yes,No,No
SP-001805,25,48,11.92,670.63,Standard,West,Debit Card,5,10.1,0,No,No,No
SP-001806,20,55,11.26,688.77,Basic,South,Mobile Wallet,4,19.5,3,Yes,No,No
SP-001807,18,53,14.92,774.47,Basic,South,Debit Card,2,22.5,0,Yes,No,No
SP-001808,45,57,5.64,301.78,Basic,South,Debit Card,4,32.8,0,No,Yes,No
SP-001809,23,57,9.83,649.43,Standard,North,PayPal,2,20.4,0,Yes,No,Yes
SP-001810,72,43,16.91,830.01,Basic,West,Credit Card,3,34.7,0,Yes,No,No
SP-001811,31,37,6.04,167.52,Basic,West,Credit Card,1,15.2,0,Yes,No,No
SP-001812,55,61,17.46,1001.39,Standard,South,Mobile Wallet,4,20.5,1,No,No,No
SP-001813,56,25,19.03,457.68,Basic,West,PayPal,1,49.1,2,Yes,Yes,Yes
SP-001814,46,7,11.51,106.44,Basic,North,Credit Card,4,35.7,0,No,No,Yes
SP-001815,68,54,14.16,733.82,Standard,North,Credit Card,4,21.4,0,Yes,Yes,Yes
SP-001816,24,19,17.47,359.06,Basic,South,Bank Transfer,1,26.7,1,Yes,No,No
SP-001817,31,70,11.12,895.42,Premium,South,PayPal,3,20.5,0,Yes,No,No
SP-001818,32,29,16.46,392.98,Premium,North,PayPal,2,6.6,2,Yes,Yes,Yes
SP-001819,25,61,10.31,602.17,Premium,East,Credit Card,3,60.2,0,No,No,No
SP-001820,34,3,11.08,0.0,Basic,West,Bank Transfer,1,10.6,0,No,No,No
SP-001821,35,47,9.79,409.93,Basic,South,Mobile Wallet,4,16.1,1,No,No,Yes
SP-001822,61,32,14.36,441.84,Standard,South,Debit Card,3,95.4,0,No,No,No
SP-001823,35,33,17.62,537.83,Standard,North,Credit Card,2,8.9,0,No,No,No
SP-001824,67,19,12.25,263.95,Standard,South,PayPal,5,19.7,1,No,No,No
SP-001825,62,69,7.91,554.85,Basic,West,PayPal,4,51.2,1,Yes,No,No
SP-001826,69,28,8.66,260.42,Basic,West,PayPal,4,68.7,0,No,No,Yes
SP-001827,23,61,14.57,870.37,Basic,North,Bank Transfer,1,30.1,3,Yes,No,No
SP-001828,74,30,20.37,598.22,Basic,North,PayPal,3,48.3,0,Yes,No,No
SP-001829,52,3,14.56,22.64,Basic,West,Credit Card,4,18.2,0,Yes,Yes,No
SP-001830,73,63,11.44,705.8,Premium,North,Debit Card,5,1.4,0,Yes,Yes,No
SP-001831,38,13,16.05,233.79,Basic,East,PayPal,4,45.5,0,Yes,No,No
SP-001832,72,19,12.03,113.16,Standard,West,Credit Card,1,21.0,2,Yes,No,No
SP-001833,51,61,11.48,717.56,Premium,West,Credit Card,4,16.7,0,Yes,Yes,No
SP-001834,22,64,9.16,534.12,Basic,East,PayPal,1,15.6,1,No,No,No
SP-001835,41,66,18.62,1208.59,Standard,South,Debit Card,2,34.2,0,Yes,Yes,No
SP-001836,25,30,4.99,56.01,Standard,West,PayPal,5,34.0,0,Yes,No,No
SP-001837,71,54,16.18,852.2,Basic,East,Credit Card,5,21.5,0,No,No,Yes
SP-001838,35,23,11.14,272.89,Standard,West,Credit Card,5,29.2,0,No,No,Yes
SP-001839,30,53,11.35,628.98,Premium,East,Credit Card,2,8.8,0,No,No,No
SP-001840,49,36,19.76,640.18,Standard,West,PayPal,4,18.4,0,Yes,Yes,Yes
SP-001841,42,3,10.13,54.92,Premium,West,PayPal,4,9.1,0,Yes,No,Yes
SP-001842,23,30,10.27,376.49,Premium,North,Debit Card,2,8.9,0,No,No,Yes
SP-001843,64,33,12.47,381.89,Basic,South,Debit Card,5,27.3,0,Yes,Yes,No
SP-001844,66,18,14.65,263.75,Standard,West,Credit Card,5,22.3,0,No,No,Yes
SP-001845,60,26,11.22,167.61,Standard,North,PayPal,1,15.2,0,Yes,No,No
SP-001846,53,36,6.69,187.02,Standard,East,Bank Transfer,4,17.8,2,Yes,Yes,No
SP-001847,40,3,9.53,44.82,Standard,South,PayPal,3,28.9,0,No,No,Yes
SP-001848,48,10,18.12,238.53,Standard,North,Credit Card,4,34.7,0,Yes,No,No
SP-001849,47,55,13.29,694.99,Premium,East,PayPal,3,31.0,0,Yes,No,No
SP-001850,27,25,14.79,529.91,Basic,West,Credit Card,2,4.7,2,No,No,No
SP-001851,22,43,11.94,532.25,Standard,West,Credit Card,1,2.2,0,Yes,No,No
SP-001852,32,40,10.35,337.6,Basic,South,Credit Card,3,11.5,0,Yes,No,Yes
SP-001853,43,39,19.7,845.53,Standard,North,Credit Card,5,2.2,0,Yes,No,No
SP-001854,27,29,12.24,279.78,Standard,West,Credit Card,5,55.7,0,Yes,No,No
SP-001855,24,34,11.22,401.19,Standard,West,PayPal,2,17.3,1,No,No,No
SP-001856,66,59,17.37,969.08,Basic,East,Credit Card,5,7.0,1,Yes,Yes,Yes
SP-001857,39,69,10.1,615.45,Standard,East,PayPal,2,17.2,0,Yes,No,No
SP-001858,51,18,10.61,248.71,Basic,East,Mobile Wallet,3,3.6,2,Yes,No,Yes
SP-001859,47,48,13.03,609.85,Basic,North,Debit Card,2,7.1,2,No,Yes,No
SP-001860,59,69,12.99,999.85,Basic,North,Debit Card,3,16.2,0,Yes,No,Yes
SP-001861,60,0,14.03,0.0,Premium,North,PayPal,3,14.2,0,No,No,No
SP-001862,34,56,21.36,1102.58,Basic,West,Credit Card,4,16.1,2,Yes,No,Yes
SP-001863,66,35,14.33,472.77,Premium,North,Debit Card,3,29.5,0,Yes,No,No
SP-001864,39,69,4.99,517.74,Basic,East,Debit Card,3,40.6,0,No,Yes,No
SP-001865,65,41,14.3,636.33,Standard,South,PayPal,4,23.3,1,Yes,Yes,No
SP-001866,41,60,13.14,821.63,Standard,North,PayPal,3,42.0,0,Yes,Yes,No
SP-001867,24,11,13.16,179.98,Standard,West,PayPal,3,14.5,0,No,No,No
SP-001868,61,10,13.97,110.61,Standard,North,PayPal,1,45.8,1,No,No,No
SP-001869,19,66,12.88,1013.84,Standard,West,Debit Card,5,23.6,0,Yes,No,No
SP-001870,62,37,12.78,500.35,Premium,West,PayPal,1,38.3,0,No,No,Yes
SP-001871,20,40,15.44,639.46,Standard,West,Mobile Wallet,5,14.7,0,Yes,No,No
SP-001872,29,12,10.82,188.93,Basic,North,Debit Card,4,22.8,0,No,Yes,No
SP-001873,52,16,9.2,70.81,Basic,West,Bank Transfer,5,74.6,0,Yes,Yes,No
SP-001874,71,58,25.09,1402.46,Standard,East,Mobile Wallet,1,22.7,1,Yes,No,No
SP-001875,41,21,10.13,198.0,Standard,South,Debit Card,2,40.4,0,Yes,Yes,No
SP-001876,24,42,13.39,621.86,Standard,East,Credit Card,1,43.7,0,Yes,No,No
SP-001877,31,22,7.01,76.34,Standard,South,Credit Card,3,32.7,0,No,Yes,Yes
SP-001878,69,18,13.46,238.24,Basic,South,PayPal,5,36.6,0,Yes,No,No
SP-001879,59,11,9.26,89.33,Standard,South,Credit Card,4,14.7,0,Yes,No,No
SP-001880,23,66,11.22,646.06,Standard,East,Debit Card,4,11.2,0,No,No,No
SP-001881,39,67,17.17,1119.85,Standard,East,PayPal,5,9.2,0,Yes,No,No
SP-001882,33,8,14.88,151.58,Standard,North,Mobile Wallet,1,28.6,1,No,No,No
SP-001883,28,25,15.26,292.5,Premium,North,PayPal,4,22.2,0,Yes,Yes,No
SP-001884,66,40,5.91,321.08,Standard,West,PayPal,2,27.2,1,Yes,No,No
SP-001885,53,27,20.34,577.26,Premium,East,Debit Card,4,7.9,1,Yes,Yes,No
SP-001886,28,51,8.22,439.98,Basic,West,Credit Card,4,12.6,1,Yes,Yes,Yes
SP-001887,55,18,19.1,344.29,Standard,South,PayPal,4,39.6,0,Yes,No,Yes
SP-001888,41,4,17.08,2.78,Standard,South,Credit Card,3,24.8,1,No,Yes,Yes
SP-001889,21,24,15.3,328.22,Standard,South,Debit Card,4,23.7,1,Yes,Yes,No
SP-001890,43,43,9.57,433.22,Basic,East,Bank Transfer,3,18.3,0,No,No,No
SP-001891,28,13,13.6,137.7,Standard,West,Debit Card,4,11.7,0,Yes,No,Yes
SP-001892,31,58,11.11,655.7,Basic,East,PayPal,3,46.8,1,No,No,No
SP-001893,68,0,13.11,0.0,Premium,South,PayPal,2,52.0,1,Yes,Yes,No
SP-001894,58,4,11.99,75.05,Basic,West,PayPal,2,22.9,0,Yes,No,Yes
SP-001895,25,36,4.99,211.2,Basic,East,Debit Card,2,19.8,0,Yes,No,No
SP-001896,66,36,17.48,531.62,Standard,South,Debit Card,4,54.4,0,Yes,No,No
SP-001897,50,21,12.67,270.11,Basic,North,Credit Card,5,12.9,0,Yes,No,No
SP-001898,67,18,11.05,107.6,Basic,East,PayPal,1,15.5,2,Yes,No,No
SP-001899,60,5,10.75,0.0,Standard,East,Credit Card,1,38.4,0,Yes,No,No
SP-001900,37,47,14.42,642.11,Standard,West,Debit Card,3,15.3,1,No,No,No
SP-001901,48,27,9.41,421.89,Basic,North,PayPal,4,22.0,1,Yes,Yes,No
SP-001902,48,8,4.99,86.44,Standard,North,Credit Card,1,2.8,0,Yes,No,No
SP-001903,59,28,14.62,492.89,Standard,West,Debit Card,2,52.8,0,Yes,Yes,No
SP-001904,32,67,15.07,1046.19,Standard,East,Credit Card,1,36.3,3,Yes,No,No
SP-001905,36,18,12.19,231.75,Basic,North,Credit Card,1,44.7,0,Yes,No,No
SP-001906,31,64,8.4,591.32,Basic,North,Credit Card,1,10.3,0,No,Yes,No
SP-001907,34,18,13.35,201.93,Premium,South,Credit Card,4,60.2,1,Yes,Yes,Yes
SP-001908,27,13,7.13,120.92,Standard,East,Bank Transfer,5,20.5,1,No,No,Yes
SP-001909,20,18,8.88,230.47,Basic,North,Bank Transfer,3,47.3,0,Yes,No,No
SP-001910,71,23,9.99,271.74,Premium,South,PayPal,1,28.0,0,Yes,No,No
SP-001911,22,8,16.37,205.53,Basic,East,PayPal,5,37.4,0,No,No,No
SP-001912,68,42,11.54,495.64,Standard,West,PayPal,2,29.5,2,Yes,No,No
SP-001913,18,24,11.2,370.32,Standard,South,Mobile Wallet,1,15.2,0,Yes,No,No
SP-001914,62,51,20.81,1048.82,Premium,South,Debit Card,1,5.3,1,Yes,No,No
SP-001915,36,35,14.4,631.06,Premium,South,Credit Card,2,49.7,2,No,No,No
SP-001916,47,31,14.35,479.27,Basic,North,PayPal,4,1.6,0,Yes,Yes,No
SP-001917,34,33,11.51,356.79,Standard,North,Bank Transfer,2,40.2,0,No,Yes,No
SP-001918,45,11,10.6,45.85,Basic,West,Credit Card,3,49.6,0,Yes,No,Yes
SP-001919,43,51,4.99,206.01,Standard,North,Debit Card,2,6.7,1,No,No,Yes
SP-001920,48,7,16.86,60.46,Standard,West,Credit Card,5,15.8,0,Yes,No,No
SP-001921,40,51,14.78,748.46,Basic,North,Credit Card,4,6.0,0,No,Yes,Yes
SP-001922,48,71,12.27,794.73,Basic,East,PayPal,4,13.4,1,Yes,No,No
SP-001923,65,55,12.44,761.77,Basic,West,Credit Card,3,44.3,0,No,No,No
SP-001924,42,32,15.93,516.4,Basic,East,Mobile Wallet,3,37.1,1,Yes,No,No
SP-001925,38,22,6.77,153.15,Basic,East,PayPal,5,33.8,0,No,No,No
SP-001926,25,62,10.63,589.14,Premium,South,Credit Card,4,15.9,0,No,Yes,No
SP-001927,38,18,8.44,105.78,Standard,East,PayPal,5,1.8,0,Yes,No,No
SP-001928,25,34,20.08,549.5,Standard,East,PayPal,1,7.6,4,Yes,Yes,No
SP-001929,28,55,16.49,1004.02,Premium,South,Debit Card,5,18.3,0,Yes,Yes,No
SP-001930,72,66,4.99,244.28,Standard,North,Debit Card,5,9.2,1,No,Yes,No
SP-001931,23,66,6.93,376.87,Basic,West,PayPal,4,40.4,1,No,No,No
SP-001932,45,6,12.46,159.55,Premium,North,Debit Card,5,61.5,0,Yes,Yes,No
SP-001933,65,64,11.1,733.65,Standard,West,Credit Card,3,27.9,2,Yes,No,No
SP-001934,72,8,7.69,68.76,Standard,West,Credit Card,2,6.6,0,Yes,No,No
SP-001935,26,42,20.77,892.76,Premium,North,Credit Card,4,50.9,0,Yes,No,Yes
SP-001936,27,66,14.24,997.07,Standard,East,PayPal,4,23.7,0,Yes,No,No
SP-001937,39,47,14.89,705.82,Standard,East,Credit Card,1,21.5,1,No,No,No
SP-001938,49,68,10.22,602.35,Premium,North,PayPal,2,31.9,1,Yes,No,No
SP-001939,72,24,15.88,425.11,Standard,West,Debit Card,2,7.9,0,No,No,No
SP-001940,29,22,11.47,277.68,Premium,North,PayPal,3,16.1,1,No,No,Yes
SP-001941,27,23,11.86,343.07,Basic,North,Debit Card,1,20.4,1,Yes,No,Yes
SP-001942,32,25,15.43,310.8,Basic,West,Mobile Wallet,4,26.2,1,Yes,Yes,No
SP-001943,67,49,6.47,273.27,Standard,East,Mobile Wallet,1,28.1,0,Yes,No,No
SP-001944,19,32,19.38,643.69,Basic,North,Credit Card,5,31.9,1,Yes,No,No
SP-001945,39,53,13.72,670.49,Premium,North,PayPal,4,13.7,0,No,No,No
SP-001946,24,29,18.11,384.02,Basic,South,Credit Card,2,4.4,0,Yes,No,Yes
SP-001947,26,22,8.69,203.02,Standard,North,PayPal,2,18.2,0,Yes,No,No
SP-001948,70,13,9.3,174.6,Basic,North,PayPal,4,19.9,2,No,No,No
SP-001949,18,39,8.34,317.52,Premium,East,Credit Card,1,4.2,1,Yes,No,No
SP-001950,36,64,13.99,928.25,Basic,North,Credit Card,4,13.1,1,Yes,No,No
SP-001951,70,61,13.25,832.45,Basic,South,Debit Card,3,24.5,1,No,No,Yes
SP-001952,52,18,11.13,200.97,Basic,South,PayPal,2,14.8,0,Yes,No,No
SP-001953,22,34,8.93,311.78,Standard,West,PayPal,5,23.8,2,Yes,Yes,No
SP-001954,44,50,7.92,476.95,Premium,West,Credit Card,4,14.3,0,Yes,No,No
SP-001955,73,44,12.8,505.34,Premium,West,Credit Card,1,33.5,0,Yes,Yes,No
SP-001956,40,4,11.13,90.9,Basic,South,Debit Card,4,9.8,1,Yes,No,No
SP-001957,48,42,10.25,359.65,Standard,East,Debit Card,3,21.7,0,No,Yes,No
SP-001958,48,2,19.18,0.0,Basic,East,Credit Card,4,22.5,0,Yes,Yes,No
SP-001959,55,8,12.66,173.04,Standard,West,Credit Card,3,39.4,2,Yes,No,Yes
SP-001960,28,47,18.07,776.7,Standard,East,Mobile Wallet,5,16.8,0,Yes,Yes,No
SP-001961,65,7,10.86,61.52,Basic,West,Debit Card,5,60.9,0,Yes,No,Yes
SP-001962,74,24,13.97,476.96,Standard,East,PayPal,1,59.4,0,No,No,No
SP-001963,26,42,12.77,597.87,Premium,West,Debit Card,3,10.4,0,No,Yes,No
SP-001964,64,47,6.2,247.17,Basic,East,Debit Card,2,21.2,0,No,No,No
SP-001965,64,32,18.7,564.45,Basic,East,PayPal,3,7.3,1,Yes,Yes,Yes
SP-001966,60,6,12.45,64.49,Basic,East,Credit Card,1,30.2,0,Yes,No,No
SP-001967,39,57,15.98,989.58,Basic,South,Credit Card,3,14.7,1,No,No,No
SP-001968,44,68,9.98,618.54,Basic,East,Bank Transfer,1,23.5,1,No,No,No
SP-001969,65,63,12.33,713.06,Standard,South,Mobile Wallet,4,17.8,2,No,No,No
SP-001970,26,53,9.52,547.36,Basic,East,PayPal,3,104.3,1,Yes,No,No
SP-001971,65,28,17.93,401.17,Standard,South,Credit Card,5,19.4,0,Yes,No,No
SP-001972,70,63,14.24,842.46,Premium,West,Credit Card,5,18.2,1,Yes,No,No
SP-001973,56,35,14.46,500.99,Premium,East,Credit Card,4,41.1,0,Yes,No,No
SP-001974,37,9,18.42,163.75,Standard,East,Mobile Wallet,3,45.1,1,Yes,No,Yes
SP-001975,49,61,17.62,992.94,Basic,North,PayPal,4,26.0,0,Yes,No,No
SP-001976,20,23,16.05,390.37,Basic,West,Debit Card,4,45.9,0,Yes,No,No
SP-001977,71,67,7.3,522.33,Basic,West,Bank Transfer,1,93.4,1,Yes,Yes,Yes
SP-001978,37,26,10.21,225.71,Premium,North,Credit Card,2,17.1,0,Yes,No,No
SP-001979,21,62,8.97,655.79,Premium,South,Debit Card,5,8.1,1,Yes,Yes,No
SP-001980,63,38,15.9,624.58,Basic,East,Credit Card,2,28.6,0,Yes,Yes,No
SP-001981,55,33,13.67,390.82,Basic,West,Credit Card,1,43.1,1,Yes,No,No
SP-001982,53,21,7.43,253.28,Standard,East,Mobile Wallet,5,57.7,1,No,Yes,No
SP-001983,21,60,12.24,703.0,Basic,South,Mobile Wallet,5,32.2,0,Yes,No,No
SP-001984,60,4,7.01,38.77,Premium,South,Credit Card,4,22.1,1,No,No,No
SP-001985,54,33,12.78,392.53,Basic,West,Credit Card,4,11.7,0,Yes,Yes,No
SP-001986,63,26,6.37,203.07,Basic,West,Debit Card,2,49.8,0,No,Yes,No
SP-001987,65,39,15.11,560.4,Basic,West,Credit Card,2,27.0,0,Yes,Yes,No
SP-001988,30,18,14.5,235.75,Basic,South,Debit Card,5,4.5,1,No,No,No
SP-001989,30,47,20.62,959.54,Basic,South,Debit Card,5,74.4,1,No,No,No
SP-001990,70,27,16.38,412.14,Premium,North,Credit Card,3,8.5,2,Yes,No,Yes
SP-001991,48,13,11.3,211.21,Basic,West,Credit Card,2,43.7,0,No,No,No
SP-001992,42,14,16.26,152.17,Standard,West,Credit Card,1,25.4,1,No,No,No
SP-001993,34,50,7.4,367.77,Basic,North,Mobile Wallet,1,4.8,0,No,Yes,No
SP-001994,54,18,9.14,169.89,Basic,North,Credit Card,3,20.2,2,Yes,No,No
SP-001995,60,22,14.32,307.56,Basic,East,Debit Card,3,17.2,1,Yes,No,No
SP-001996,18,45,4.99,282.65,Basic,South,Credit Card,4,6.0,1,No,No,Yes
SP-001997,49,23,12.84,205.08,Basic,South,PayPal,5,30.1,1,No,No,No
SP-001998,74,27,8.91,274.65,Basic,South,Credit Card,2,39.6,0,No,Yes,No
SP-001999,33,17,13.4,153.1,Premium,East,Credit Card,1,21.3,1,Yes,Yes,No
SP-002000,34,24,8.68,177.79,Standard,West,PayPal,5,16.8,1,No,No,No
SP-002001,68,49,14.69,638.95,Premium,West,PayPal,4,31.7,0,No,No,No
SP-002002,21,38,13.07,476.73,Basic,South,Credit Card,3,1.1,0,No,No,No
SP-002003,40,71,18.59,1285.2,Standard,West,Credit Card,1,15.4,1,No,No,No
SP-002004,44,55,13.02,814.4,Standard,East,Bank Transfer,3,16.3,1,Yes,Yes,No
SP-002005,63,1,9.92,24.4,Basic,North,Credit Card,4,21.8,2,No,No,Yes
SP-002006,25,27,12.0,350.39,Basic,West,Credit Card,5,5.7,0,Yes,No,No
SP-002007,42,20,7.61,85.75,Standard,South,Debit Card,3,3.3,1,Yes,No,No
SP-002008,26,42,14.61,658.02,Standard,East,Credit Card,3,9.3,0,Yes,No,No
SP-002009,62,19,15.35,389.94,Standard,East,PayPal,2,29.8,0,No,No,No
SP-002010,54,69,22.87,1630.22,Basic,West,PayPal,3,16.1,0,Yes,No,No
SP-002011,46,21,10.5,141.78,Premium,West,Debit Card,1,9.2,3,Yes,Yes,No
SP-002012,40,37,11.92,413.19,Basic,West,PayPal,1,67.1,2,No,No,No
SP-002013,26,8,10.69,92.03,Premium,East,Debit Card,4,16.8,0,No,Yes,No
SP-002014,70,65,13.84,864.97,Premium,South,PayPal,2,21.9,0,No,No,No
SP-002015,54,65,14.52,1095.78,Premium,South,Credit Card,5,49.3,2,Yes,Yes,No
SP-002016,36,57,12.78,699.52,Standard,West,Credit Card,2,24.2,0,Yes,No,No
SP-002017,41,25,17.34,430.9,Basic,North,PayPal,5,31.5,0,Yes,No,No
SP-002018,59,4,10.52,6.07,Standard,East,Credit Card,1,11.2,3,Yes,No,No
SP-002019,59,51,16.93,877.33,Standard,East,Credit Card,1,22.8,1,No,No,No
SP-002020,44,30,15.14,537.14,Standard,North,Credit Card,3,61.7,0,Yes,No,No
SP-002021,35,71,12.94,925.63,Basic,East,PayPal,5,28.8,1,Yes,No,No
SP-002022,55,50,11.73,573.36,Basic,South,Credit Card,1,26.0,0,No,No,No
SP-002023,55,38,22.7,798.17,Basic,South,PayPal,3,18.1,0,Yes,Yes,No
SP-002024,52,71,9.72,762.65,Standard,East,PayPal,2,7.2,2,Yes,No,No
SP-002025,22,57,14.18,799.64,Standard,North,PayPal,4,45.9,1,Yes,No,No
SP-002026,44,33,9.99,318.47,Premium,North,Credit Card,3,20.6,0,Yes,Yes,No
SP-002027,52,1,20.13,0.0,Standard,South,PayPal,4,12.6,0,Yes,No,No
SP-002028,72,6,16.54,91.61,Standard,East,Credit Card,2,6.5,0,No,No,No
SP-002029,47,31,10.28,294.61,Basic,North,Mobile Wallet,2,26.9,0,No,No,No
SP-002030,37,40,15.04,492.04,Standard,South,PayPal,4,8.3,1,No,Yes,No
SP-002031,49,2,14.02,87.42,Basic,South,Credit Card,2,46.1,0,No,No,No
SP-002032,28,9,10.92,66.17,Basic,East,PayPal,4,13.2,2,Yes,No,Yes
SP-002033,23,50,16.02,914.73,Basic,South,Debit Card,1,23.1,0,No,No,No
SP-002034,56,54,14.55,870.57,Basic,North,Debit Card,2,28.4,0,Yes,No,No
SP-002035,74,2,13.85,0.0,Basic,East,Debit Card,1,26.2,1,Yes,No,No
SP-002036,66,36,12.82,543.68,Standard,West,PayPal,1,39.7,1,Yes,No,No
SP-002037,51,5,14.71,170.18,Basic,East,PayPal,2,14.2,0,Yes,Yes,No
SP-002038,20,52,13.91,689.78,Basic,South,Mobile Wallet,3,22.0,0,Yes,Yes,No
SP-002039,74,60,13.23,731.84,Basic,South,Credit Card,1,32.7,0,Yes,No,No
SP-002040,43,62,10.43,517.34,Standard,North,PayPal,1,57.9,0,Yes,No,No
SP-002041,34,43,19.77,872.94,Standard,North,PayPal,5,37.9,1,Yes,Yes,Yes
SP-002042,68,45,8.79,337.15,Basic,South,PayPal,3,42.7,1,Yes,No,No
SP-002043,60,66,14.7,994.83,Basic,East,Debit Card,4,17.1,0,Yes,No,Yes
SP-002044,60,44,11.71,481.17,Premium,South,Credit Card,4,28.8,0,Yes,Yes,Yes
SP-002045,33,32,20.03,594.18,Standard,West,PayPal,1,52.5,0,Yes,Yes,No
SP-002046,74,54,9.38,472.83,Standard,East,Credit Card,4,21.2,0,Yes,No,No
SP-002047,43,42,10.05,344.11,Standard,North,Credit Card,5,28.9,0,Yes,No,No
SP-002048,48,60,9.11,512.88,Premium,East,Debit Card,3,5.1,0,No,Yes,No
SP-002049,60,37,14.28,484.16,Premium,East,Credit Card,5,34.9,1,No,No,No
SP-002050,55,62,7.5,464.15,Basic,North,Credit Card,5,25.8,0,Yes,No,No
SP-002051,27,3,11.08,39.5,Standard,South,Credit Card,3,33.3,0,Yes,No,No
SP-002052,35,2,4.99,0.0,Basic,West,PayPal,1,17.4,0,No,No,Yes
SP-002053,38,7,13.95,163.7,Standard,South,Bank Transfer,4,4.0,0,Yes,No,No
SP-002054,72,40,10.99,430.03,Basic,South,Debit Card,5,36.0,0,Yes,No,No
SP-002055,58,51,7.04,449.19,Basic,North,Credit Card,3,12.5,0,Yes,Yes,No
SP-002056,38,15,17.33,274.41,Premium,North,PayPal,5,5.7,1,No,No,Yes
SP-002057,59,11,7.76,89.51,Premium,South,Credit Card,3,24.5,0,Yes,Yes,No
SP-002058,60,61,16.18,957.52,Basic,West,Bank Transfer,3,62.7,0,No,Yes,No
SP-002059,40,54,10.19,587.15,Premium,West,Debit Card,5,11.0,0,No,No,No
SP-002060,40,46,19.4,894.41,Basic,East,Credit Card,1,12.9,0,Yes,No,Yes
SP-002061,68,35,15.99,611.16,Standard,West,Debit Card,3,37.2,0,Yes,No,No
SP-002062,50,30,8.96,365.08,Premium,East,Credit Card,1,18.7,2,Yes,Yes,No
SP-002063,26,1,9.32,0.0,Basic,East,PayPal,4,35.9,0,Yes,No,No
SP-002064,59,13,15.41,237.14,Standard,South,Credit Card,5,18.0,0,Yes,No,No
SP-002065,51,64,11.94,799.27,Standard,North,Mobile Wallet,5,15.8,0,Yes,Yes,No
SP-002066,47,24,12.31,322.93,Basic,South,PayPal,2,11.4,1,No,No,No
SP-002067,59,50,18.08,878.01,Basic,West,Mobile Wallet,4,27.4,1,No,Yes,No
SP-002068,69,50,10.0,475.22,Basic,East,Mobile Wallet,5,11.4,0,No,Yes,No
SP-002069,36,22,13.36,258.89,Standard,West,Credit Card,5,15.1,0,Yes,No,No
SP-002070,41,14,16.81,199.12,Basic,North,Debit Card,3,45.7,0,No,No,No
SP-002071,28,49,16.23,744.86,Basic,North,PayPal,1,80.3,1,No,No,No
SP-002072,54,6,12.35,67.83,Standard,South,Credit Card,3,29.9,0,No,Yes,Yes
SP-002073,40,35,11.83,368.58,Basic,South,Credit Card,4,46.8,0,No,No,No
SP-002074,37,63,6.03,406.03,Basic,West,Credit Card,4,16.5,1,Yes,No,No
SP-002075,57,51,8.77,450.69,Standard,South,Credit Card,2,18.3,1,No,Yes,No
SP-002076,41,55,14.26,794.45,Standard,East,Mobile Wallet,2,25.4,1,Yes,No,No
SP-002077,44,5,12.44,45.79,Basic,East,Debit Card,4,12.6,0,No,No,No
SP-002078,43,14,13.29,190.19,Premium,South,PayPal,3,15.7,0,Yes,No,No
SP-002079,32,19,17.15,311.01,Standard,West,Bank Transfer,3,35.1,0,Yes,No,No
SP-002080,25,21,8.24,219.81,Basic,North,Credit Card,5,22.4,0,Yes,No,No
SP-002081,65,13,12.05,130.11,Standard,North,PayPal,1,19.8,1,Yes,No,Yes
SP-002082,23,69,13.74,970.59,Standard,East,Credit Card,2,19.0,0,Yes,No,No
SP-002083,36,11,10.17,33.49,Standard,East,Credit Card,5,9.3,2,No,Yes,No
SP-002084,56,50,18.72,978.72,Standard,South,Credit Card,5,24.7,1,Yes,No,No
SP-002085,25,42,16.62,664.48,Standard,West,Credit Card,2,12.7,1,Yes,No,No
SP-002086,55,43,14.15,553.71,Premium,North,Debit Card,5,5.1,1,Yes,Yes,No
SP-002087,59,15,20.17,234.22,Standard,South,Debit Card,2,8.2,0,Yes,No,No
SP-002088,55,22,6.99,80.7,Premium,North,Credit Card,1,19.3,1,Yes,Yes,No
SP-002089,35,43,12.96,528.39,Standard,North,Credit Card,2,33.2,0,No,No,No
SP-002090,19,21,14.46,393.58,Premium,East,PayPal,3,39.2,0,No,No,No
SP-002091,68,49,9.33,418.57,Premium,East,Credit Card,1,6.5,0,Yes,No,No
SP-002092,36,2,14.19,0.0,Basic,East,PayPal,1,31.0,0,Yes,No,Yes
SP-002093,63,5,8.56,64.73,Basic,West,Mobile Wallet,4,65.2,0,No,Yes,No
SP-002094,29,52,15.75,752.14,Standard,North,PayPal,4,40.5,0,Yes,No,No
